group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,78671700.0,ns,67112554
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,78820700.0,ns,67962080
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,79750500.0,ns,68811606
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,80609100.0,ns,69661132
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,81406500.0,ns,70510658
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,82558300.0,ns,71360184
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,83578200.0,ns,72209710
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,85023600.0,ns,73059236
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,87113900.0,ns,73908762
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,89029900.0,ns,74758288
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,88697700.0,ns,75607814
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,90410800.0,ns,76457340
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,90341100.0,ns,77306866
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,91189900.0,ns,78156392
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,91869800.0,ns,79005918
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,92988300.0,ns,79855444
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,93798000.0,ns,80704970
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,94632200.0,ns,81554496
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,95568300.0,ns,82404022
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,96395200.0,ns,83253548
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,98203800.0,ns,84103074
read_u64,fixed-wrapping_v1_xqword_unsafe,1024,,,100166900.0,ns,84952600
